Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
"HMM.hmm/smc/random-fu sampler/15104",6.727416104121825,6.720290271206442,6.733234238654784,9.157357596851753e-3,0.0,1.0077304616357457e-2
"HMM.hmm/smc/random-fu sampler/22144",9.846290669927553,9.836798362708043,9.855047055848319,1.4571053186254452e-2,0.0,1.5166505305447749e-2
"HMM.hmm/smc/random-fu sampler/29184",12.965350172318033,12.952815143140112,12.97223829497271,1.1014154834102547e-2,0.0,1.1930578406668722e-2
"HMM.hmm/smc/random-fu sampler/36224",16.1096599009829,16.02941255170791,16.17636344845937,0.10577397865482628,0.0,0.11553393327432966
"HMM.hmm/smc/random-fu sampler/43264",19.181090784956336,19.169073026805204,19.189111628805776,1.2031288521853313e-2,0.0,1.389250906680478e-2
"HMM.hmm/smc/random-fu sampler/50304",22.30980661606647,22.292681822854053,22.318667137184022,1.4857449678340032e-2,0.0,1.5346872757133598e-2
"HMM.hmm/smc/random-fu sampler/57344",25.395201901649486,25.374398527103683,25.429848301705906,3.0205817193464563e-2,0.0,3.201394229309784e-2
"HMM.hmm/smc/random-fu sampler/64384",28.516083212762492,28.4869955702101,28.535313062516735,2.8847841825958266e-2,0.0,3.330707679626705e-2
"HMM.hmm/mh by time/monad-bayes sampler/1024",0.1381407188421834,0.1376056584590492,0.13860834424076074,1.1541937175681913e-3,8.818164923308583e-4,1.5372354368863618e-3
"HMM.hmm/mh by time/monad-bayes sampler/8064",1.0824081566337238,1.0769982429839726,1.0875749837260464,6.695690314493476e-3,3.3445484644479646e-3,9.655199148862936e-3
"HMM.hmm/mh by time/monad-bayes sampler/15104",2.0406105734832303,2.0269010391405335,2.0525902626715613,1.9425419687655796e-2,0.0,2.0749430333072916e-2
"HMM.hmm/mh by time/monad-bayes sampler/22144",2.9943715787060152,2.980858333805015,3.0028796774722113,1.2828283765796727e-2,0.0,1.4736459338865929e-2
"HMM.hmm/mh by time/monad-bayes sampler/29184",3.9507650690948317,3.9485303806038297,3.951932209629911,1.9410542297843977e-3,0.0,2.021546706330677e-3
"HMM.hmm/mh by time/monad-bayes sampler/36224",4.883614624373389,4.874461568105022,4.888632111074639,8.03640649853778e-3,0.0,8.690541892864913e-3
"HMM.hmm/mh by time/monad-bayes sampler/43264",5.854441257482821,5.852147342205545,5.856521660448991,3.4334264357833164e-3,0.0,3.6033636376256077e-3
"HMM.hmm/mh by time/monad-bayes sampler/50304",6.801916691400359,6.7848261808546395,6.813203405184979,1.69323511651599e-2,0.0,1.9549161725448284e-2
"HMM.hmm/mh by time/monad-bayes sampler/57344",7.773010595178087,7.73378727420769,7.797185582726752,3.6623315878735845e-2,0.0,4.1872306706634534e-2
"HMM.hmm/mh by time/monad-bayes sampler/64384",8.726499304648838,8.707095213705008,8.736909199459939,1.6938078852106582e-2,0.0,1.8030466714276404e-2
"HMM.hmm/mh by time/random-fu sampler/1024",0.13943454386639784,0.13908069904742948,0.13991207821070045,9.727178466375798e-4,7.300475086037663e-4,1.343986574822822e-3
"HMM.hmm/mh by time/random-fu sampler/8064",1.0928310833870563,1.091756212806726,1.0948303301159379,2.122269539888753e-3,1.4180241524454918e-4,2.9436543162277193e-3
"HMM.hmm/mh by time/random-fu sampler/15104",2.0557736720391375,2.0455316918071493,2.062750949637976,1.0473101177540928e-2,0.0,1.2084999299700368e-2
"HMM.hmm/mh by time/random-fu sampler/22144",3.005566158927263,2.9891599321042173,3.0157235676277288,1.5370316835198185e-2,0.0,1.7593147942448824e-2
"HMM.hmm/mh by time/random-fu sampler/29184",3.9466930159844575,3.937733330104225,3.9529892303291567,9.481551772722785e-3,0.0,1.0905363140363734e-2
"HMM.hmm/mh by time/random-fu sampler/36224",4.907434363732962,4.901029872136503,4.91360410909011,1.0488928312580994e-2,0.0,1.0686312428342557e-2
"HMM.hmm/mh by time/random-fu sampler/43264",5.8806095237336775,5.854022897138088,5.894073168638844,2.3030363675118393e-2,0.0,2.331971703081352e-2
"HMM.hmm/mh by time/random-fu sampler/50304",6.817341520205363,6.80794301810302,6.826205560073634,1.4911675772535762e-2,0.0,1.5352967412163115e-2
"HMM.hmm/mh by time/random-fu sampler/57344",7.766793048483343,7.749299601707581,7.776116122960327,1.5248119073298975e-2,0.0,1.6148038676885235e-2
"HMM.hmm/mh by time/random-fu sampler/64384",8.723500903982936,8.688080553206794,8.75166144478206,4.386162527596895e-2,0.0,4.877548743269962e-2
"DPmixture.dpMem/importance/monad-bayes sampler/1024",0.12975036854986885,0.12915983135424206,0.13018302238109464,1.1780253177770838e-3,9.198784659555517e-4,1.4357210772080963e-3
"DPmixture.dpMem/importance/monad-bayes sampler/8064",1.0385763837310122,1.0348502070160117,1.0427802610237025,5.362974032764545e-3,3.1294161378409313e-3,7.55233810576904e-3
"DPmixture.dpMem/importance/monad-bayes sampler/15104",1.9327192891495288,1.9236781937315395,1.937369133093362,8.862020041221124e-3,4.24983952982474e-4,1.073835461064706e-2
"DPmixture.dpMem/importance/monad-bayes sampler/22144",2.844215793372129,2.8349432858069794,2.850697849171874,9.754353550524043e-3,0.0,1.122724998265472e-2
"DPmixture.dpMem/importance/monad-bayes sampler/29184",3.737406552651734,3.7249393611403083,3.749688170008548,2.1113508370789087e-2,0.0,2.127238526112142e-2
"DPmixture.dpMem/importance/monad-bayes sampler/36224",4.655980944954957,4.6279190808038715,4.672520353256164,2.5440779105562118e-2,0.0,2.8647095504817362e-2
"DPmixture.dpMem/importance/monad-bayes sampler/43264",5.566449375065953,5.56245799835479,5.5692897046604415,4.285917106054252e-3,0.0,4.919595167895152e-3
"DPmixture.dpMem/importance/monad-bayes sampler/50304",6.45587246776158,6.418062715708776,6.477173965682976,3.3524277490931606e-2,0.0,3.689527667718054e-2
"DPmixture.dpMem/importance/monad-bayes sampler/57344",7.364529457179053,7.349434576473512,7.37483980309102,1.5478836900660752e-2,0.0,1.7858042963137623e-2
"DPmixture.dpMem/importance/monad-bayes sampler/64384",8.269529655288471,8.252593133206949,8.283532189154739,2.2153733692712133e-2,0.0,2.4253100091078256e-2
"DPmixture.dpMem/importance/random-fu sampler/1024",0.18204174082282812,0.1807309089910582,0.18288927425406484,2.124644103385121e-3,1.1603553651050723e-3,3.624393670836886e-3
"DPmixture.dpMem/importance/random-fu sampler/8064",1.453262269200367,1.4217859671823452,1.4765818077447141,3.1793105989630956e-2,1.7731800239949014e-2,4.3704812103265905e-2
"DPmixture.dpMem/importance/random-fu sampler/15104",2.735250212454975,2.6785015047075027,2.7800507178369878,6.959653693691849e-2,0.0,7.759675152640984e-2
"DPmixture.dpMem/importance/random-fu sampler/22144",4.0646410987332855,3.9833748767099784,4.107223237209005,7.062108399024525e-2,0.0,7.375442733487926e-2
"DPmixture.dpMem/importance/random-fu sampler/29184",5.288855706956501,5.122558863209098,5.381810593171299,0.1469914312676763,0.0,0.16100258573581328
"DPmixture.dpMem/importance/random-fu sampler/36224",6.567227190483429,6.461087625707852,6.632041503448824,9.844090305587794e-2,0.0,0.11226168311373502
"DPmixture.dpMem/importance/random-fu sampler/43264",7.936526348066074,7.847644981138372,7.998076289422149,9.251736804949671e-2,0.0,0.10660762563160549
"DPmixture.dpMem/importance/random-fu sampler/50304",9.313426974593837,9.174462834104547,9.416815941294296,0.15757656203203027,0.0,0.17907494326724493
"DPmixture.dpMem/importance/random-fu sampler/57344",10.469755133595065,10.299298094472404,10.583070392340696,0.16997495669042242,0.0,0.19626778542024784
"DPmixture.dpMem/importance/random-fu sampler/64384",11.657344325012184,11.5480397917103,11.805542941472844,0.1330846734713616,0.0,0.148669512832581
"DPmixture.dpMem/smc/monad-bayes sampler/1024",0.9085660995504153,0.9051046089885939,0.912239435169111,4.944591199719894e-3,3.5458039095619346e-3,6.745411982431784e-3
"DPmixture.dpMem/smc/monad-bayes sampler/8064",7.275378972788448,7.267753133708003,7.280154696170036,7.2081889121452004e-3,0.0,8.271795539805981e-3
"DPmixture.dpMem/smc/monad-bayes sampler/15104",13.644077003316768,13.634029339104659,13.652056544184363,1.2423469549081268e-2,0.0,1.3820970203748643e-2
"DPmixture.dpMem/smc/monad-bayes sampler/22144",20.13230824992966,20.106335667102673,20.15552547071981,3.8052313165162596e-2,0.0,4.0213406019082416e-2
"DPmixture.dpMem/smc/monad-bayes sampler/29184",26.54050730303942,26.481419316806697,26.57730454500583,5.560601727965723e-2,0.0,6.373469266423011e-2
"DPmixture.dpMem/smc/monad-bayes sampler/36224",32.872175211786896,32.81954006220386,32.90617429116972,5.10773319956902e-2,0.0,5.8888132901621974e-2
"DPmixture.dpMem/smc/monad-bayes sampler/43264",39.26845064256558,39.247913620353486,39.28789216816039,3.2766212999112206e-2,0.0,3.3673710106848734e-2
"DPmixture.dpMem/smc/monad-bayes sampler/50304",45.63375664315098,45.60129693420951,45.649460830115665,2.8155132131933366e-2,0.0,2.9021415371162727e-2
"DPmixture.dpMem/smc/monad-bayes sampler/57344",52.115248866373115,52.10047680620975,52.12402481090549,1.3455373674659482e-2,0.0,1.520038181447818e-2
"DPmixture.dpMem/smc/monad-bayes sampler/64384",58.49515824048398,58.40633331660748,58.54598904799442,7.929789887005691e-2,0.0,8.80415411978259e-2
"DPmixture.dpMem/smc/random-fu sampler/1024",0.6431222487607979,0.6415863194371592,0.644983987039056,2.591653009737089e-3,1.694474518018296e-3,4.185401529848859e-3
"DPmixture.dpMem/smc/random-fu sampler/8064",5.100404909650142,5.091241564105718,5.1068715049944515,9.744309831900727e-3,0.0,1.1200471688330854e-2
"DPmixture.dpMem/smc/random-fu sampler/15104",9.477542375287882,9.47378350235404,9.48009236907125,3.8267046307934247e-3,0.0,4.416718791777185e-3
"DPmixture.dpMem/smc/random-fu sampler/22144",13.886125628152024,13.8703629411054,13.898404561854202,1.898409654496869e-2,0.0,2.1267737034942676e-2
"DPmixture.dpMem/smc/random-fu sampler/29184",18.265896795958138,18.24927027021241,18.27648686748962,1.5936929998955813e-2,0.0,1.83425419483151e-2
"DPmixture.dpMem/smc/random-fu sampler/36224",22.628374699706825,22.612096849710188,22.637454806072103,1.4377019916325269e-2,0.0,1.572720556279165e-2
"DPmixture.dpMem/smc/random-fu sampler/43264",26.995554735677832,26.986305161356274,27.001040903627786,8.416873565826072e-3,0.0,9.502321628167809e-3
"DPmixture.dpMem/smc/random-fu sampler/50304",31.430943879704618,31.412503066703184,31.458548242806753,2.4351951635097943e-2,0.0,2.6584194818279002e-2
"DPmixture.dpMem/smc/random-fu sampler/57344",35.77380354814999,35.74642695970889,35.79058658111445,2.5461831572809433e-2,0.0,2.906906579953439e-2
"DPmixture.dpMem/smc/random-fu sampler/64384",40.22822532245676,40.17404186721016,40.27729932983848,8.093744947328833e-2,0.0,8.499867411614385e-2
"DPmixture.dpMem/mh by time/monad-bayes sampler/1024",0.5192563316501736,0.5178946100777448,0.5209812000858203,2.4843527118869353e-3,1.449016689250349e-3,3.9124519621062635e-3
"DPmixture.dpMem/mh by time/monad-bayes sampler/8064",3.5940472788981803,3.5874462061361623,3.599384804254298,8.368066561012962e-3,0.0,9.244865103483952e-3
"DPmixture.dpMem/mh by time/monad-bayes sampler/15104",5.777225313290543,5.768175813804441,5.783448295806867,9.34751473289317e-3,0.0,1.0778521892884241e-2
"DPmixture.dpMem/mh by time/monad-bayes sampler/22144",8.556942492984508,8.54277799510483,8.563221984329266,1.2500981079327823e-2,0.0,1.3657231936496251e-2
"DPmixture.dpMem/mh by time/monad-bayes sampler/29184",10.762723966760674,10.759632010206962,10.764577302848693,2.8320250553761886e-3,0.0,3.210072267949855e-3
"DPmixture.dpMem/mh by time/monad-bayes sampler/36224",12.967208890205072,12.951165213106565,12.996979436703816,2.5808060341744092e-2,0.0,2.6450854326586545e-2
"DPmixture.dpMem/mh by time/monad-bayes sampler/43264",15.785106434651645,15.77235287813856,15.792536797473325,1.1488266480301048e-2,0.0,1.2869765925822028e-2
"DPmixture.dpMem/mh by time/monad-bayes sampler/50304",18.29867043112277,18.293617056354112,18.302145672273067,5.22017582431743e-3,0.0,6.019294240869981e-3
"DPmixture.dpMem/mh by time/monad-bayes sampler/57344",20.76007980409356,20.75153593746982,20.765347337172454,7.979299012320204e-3,0.0,9.123634923188186e-3
"DPmixture.dpMem/mh by time/monad-bayes sampler/64384",22.773543356648503,22.76532307670769,22.780640537124757,1.1444712778447753e-2,0.0,1.229267717535832e-2
"DPmixture.dpMem/mh by time/random-fu sampler/1024",0.21993274809274987,0.21945139447161327,0.22075122767247907,1.2277609099389955e-3,7.560630309741347e-4,1.971924933877004e-3
"DPmixture.dpMem/mh by time/random-fu sampler/8064",2.3057027542590904,2.302376738703434,2.307675106848846,3.0262241360062103e-3,0.0,3.4162148958960283e-3
"DPmixture.dpMem/mh by time/random-fu sampler/15104",4.032955728428348,4.020561928605008,4.044958760629954,2.0459844942223603e-2,0.0,2.0789861618066074e-2
"DPmixture.dpMem/mh by time/random-fu sampler/22144",6.951593126565985,6.932276900207772,6.9689643678759206,2.855290809365221e-2,0.0,3.0087872539347436e-2
"DPmixture.dpMem/mh by time/random-fu sampler/29184",9.68080933615169,9.642760322141482,9.708041075341052,4.113421375812157e-2,0.0,4.7166755854441585e-2
"DPmixture.dpMem/mh by time/random-fu sampler/36224",12.38967795839958,12.366019538208468,12.407080295709294,2.644481720415064e-2,0.0,3.0141732390873706e-2
"DPmixture.dpMem/mh by time/random-fu sampler/43264",14.052814450956063,13.99919422920849,14.091095289154586,5.779744287959597e-2,0.0,6.630435671616436e-2
"DPmixture.dpMem/mh by time/random-fu sampler/50304",16.03348570498112,15.96895568613485,16.08530242900498,8.101554414849961e-2,0.0,8.974919869109432e-2
"DPmixture.dpMem/mh by time/random-fu sampler/57344",17.956326249481123,17.909724340137114,17.993421636636665,5.780467778446134e-2,0.0,6.425109527983082e-2
"DPmixture.dpMem/mh by time/random-fu sampler/64384",20.90924884631903,20.873898384140322,20.927136015807516,3.0621000035129728e-2,0.0,3.0981486357650564e-2
